Departure Time,NDO,Route,Sector,Carrier,Fare,Forecast,Flight No,Departure Hour
23-09-2023,175,BOMDEL,BOMDEL,BB,41,1.13,1234,09:00
24-09-2023,176,BOMDEL,BOMDEL,BB,36,1.17,1234,09:00
25-09-2023,177,BOMDEL,BOMDEL,BB,22,0.84,1234,09:00
26-09-2023,178,BOMDEL,BOMDEL,BB,41,1.1,1234,09:00
27-09-2023,179,BOMDEL,BOMDEL,BB,22,0.78,1234,09:00
28-09-2023,180,BOMDEL,BOMDEL,BB,22,0.69,1234,09:00
01-04-2023,0,BOMDEL,BOMDEL,CC,278,0.83,2345,09:15
02-04-2023,1,BOMDEL,BOMDEL,CC,278,0.78,2345,09:15
03-04-2023,2,BOMDEL,BOMDEL,CC,305,0.95,2345,09:15
04-04-2023,3,BOMDEL,BOMDEL,CC,295,1.03,2345,09:15
05-04-2023,4,BOMDEL,BOMDEL,CC,305,1.05,2345,09:15
06-04-2023,5,BOMDEL,BOMDEL,CC,278,0.93,2345,09:15
07-04-2023,6,BOMDEL,BOMDEL,CC,277,0.87,2345,09:15
08-04-2023,7,BOMDEL,BOMDEL,CC,278,0.75,2345,09:15
09-04-2023,8,BOMDEL,BOMDEL,CC,271,0.93,2345,09:15
10-04-2023,9,BOMDEL,BOMDEL,CC,231,0.83,2345,09:15
11-04-2023,10,BOMDEL,BOMDEL,CC,243,0.73,2345,09:15
12-04-2023,11,BOMDEL,BOMDEL,CC,226,0.67,2345,09:15
13-04-2023,12,BOMDEL,BOMDEL,CC,271,0.95,2345,09:15
14-04-2023,13,BOMDEL,BOMDEL,CC,244,1.17,2345,09:15
15-04-2023,14,BOMDEL,BOMDEL,CC,231,0.78,2345,09:15
16-04-2023,15,BOMDEL,BOMDEL,CC,257,0.95,2345,09:15
17-04-2023,16,BOMDEL,BOMDEL,CC,162,0.84,2345,09:15
18-04-2023,17,BOMDEL,BOMDEL,CC,157,0.77,2345,09:15
19-04-2023,18,BOMDEL,BOMDEL,CC,157,0.66,2345,09:15
20-04-2023,19,BOMDEL,BOMDEL,CC,204,0.95,2345,09:15
21-04-2023,20,BOMDEL,BOMDEL,CC,210,0.99,2345,09:15
22-04-2023,21,BOMDEL,BOMDEL,CC,157,0.65,2345,09:15
23-04-2023,22,BOMDEL,BOMDEL,CC,162,0.58,2345,09:15
24-04-2023,23,BOMDEL,BOMDEL,CC,162,0.5,2345,09:15
25-04-2023,24,BOMDEL,BOMDEL,CC,168,0.84,2345,09:15
26-04-2023,25,BOMDEL,BOMDEL,CC,157,0.72,2345,09:15
27-04-2023,26,BOMDEL,BOMDEL,CC,183,0.95,2345,09:15
28-04-2023,27,BOMDEL,BOMDEL,CC,157,0.73,2345,09:15
29-04-2023,28,BOMDEL,BOMDEL,CC,162,0.79,2345,09:15
30-04-2023,29,BOMDEL,BOMDEL,CC,204,1.09,2345,09:15
01-05-2023,30,BOMDEL,BOMDEL,CC,211,1.19,2345,09:15
02-05-2023,31,BOMDEL,BOMDEL,CC,143,0.77,2345,09:15
03-05-2023,32,BOMDEL,BOMDEL,CC,150,0.93,2345,09:15
04-05-2023,33,BOMDEL,BOMDEL,CC,157,1.2,2345,09:15
05-05-2023,34,BOMDEL,BOMDEL,CC,162,1.18,2345,09:15
06-05-2023,35,BOMDEL,BOMDEL,CC,105,0.83,2345,09:15
07-05-2023,36,BOMDEL,BOMDEL,CC,105,0.78,2345,09:15
08-05-2023,37,BOMDEL,BOMDEL,CC,143,1.04,2345,09:15
09-05-2023,38,BOMDEL,BOMDEL,CC,125,0.77,2345,09:15
10-05-2023,39,BOMDEL,BOMDEL,CC,134,0.88,2345,09:15
11-05-2023,40,BOMDEL,BOMDEL,CC,112,0.74,2345,09:15
12-05-2023,41,BOMDEL,BOMDEL,CC,105,0.63,2345,09:15
13-05-2023,42,BOMDEL,BOMDEL,CC,105,0.61,2345,09:15
14-05-2023,43,BOMDEL,BOMDEL,CC,104,0.5,2345,09:15
15-05-2023,44,BOMDEL,BOMDEL,CC,105,0.62,2345,09:15
16-05-2023,45,BOMDEL,BOMDEL,CC,143,1.18,2345,09:15
17-05-2023,46,BOMDEL,BOMDEL,CC,112,0.82,2345,09:15
18-05-2023,47,BOMDEL,BOMDEL,CC,143,0.95,2345,09:15
19-05-2023,48,BOMDEL,BOMDEL,CC,105,0.74,2345,09:15
20-05-2023,49,BOMDEL,BOMDEL,CC,105,0.71,2345,09:15
21-05-2023,50,BOMDEL,BOMDEL,CC,157,0.95,2345,09:15
22-05-2023,51,BOMDEL,BOMDEL,CC,105,0.76,2345,09:15
23-05-2023,52,BOMDEL,BOMDEL,CC,105,0.64,2345,09:15
24-05-2023,53,BOMDEL,BOMDEL,CC,105,0.56,2345,09:15
25-05-2023,54,BOMDEL,BOMDEL,CC,105,0.48,2345,09:15
26-05-2023,55,BOMDEL,BOMDEL,CC,105,0.73,2345,09:15
27-05-2023,56,BOMDEL,BOMDEL,CC,105,0.65,2345,09:15
28-05-2023,57,BOMDEL,BOMDEL,CC,150,1.04,2345,09:15
29-05-2023,58,BOMDEL,BOMDEL,CC,112,0.85,2345,09:15
30-05-2023,59,BOMDEL,BOMDEL,CC,105,0.74,2345,09:15
31-05-2023,60,BOMDEL,BOMDEL,CC,105,0.64,2345,09:15
01-06-2023,61,BOMDEL,BOMDEL,CC,98,0.98,2345,09:15
02-06-2023,62,BOMDEL,BOMDEL,CC,98,0.9,2345,09:15
03-06-2023,63,BOMDEL,BOMDEL,CC,112,1.01,2345,09:15
04-06-2023,64,BOMDEL,BOMDEL,CC,74,0.85,2345,09:15
05-06-2023,65,BOMDEL,BOMDEL,CC,112,1,2345,09:15
06-06-2023,66,BOMDEL,BOMDEL,CC,98,0.9,2345,09:15
07-06-2023,67,BOMDEL,BOMDEL,CC,98,1.1,2345,09:15
08-06-2023,68,BOMDEL,BOMDEL,CC,118,1.15,2345,09:15
09-06-2023,69,BOMDEL,BOMDEL,CC,74,0.85,2345,09:15
10-06-2023,70,BOMDEL,BOMDEL,CC,98,0.9,2345,09:15
11-06-2023,71,BOMDEL,BOMDEL,CC,74,0.76,2345,09:15
12-06-2023,72,BOMDEL,BOMDEL,CC,74,0.67,2345,09:15
13-06-2023,73,BOMDEL,BOMDEL,CC,105,0.95,2345,09:15
14-06-2023,74,BOMDEL,BOMDEL,CC,74,0.78,2345,09:15
15-06-2023,75,BOMDEL,BOMDEL,CC,78,0.65,2345,09:15
16-06-2023,76,BOMDEL,BOMDEL,CC,74,0.54,2345,09:15
17-06-2023,77,BOMDEL,BOMDEL,CC,98,0.95,2345,09:15
18-06-2023,78,BOMDEL,BOMDEL,CC,85,0.88,2345,09:15
19-06-2023,79,BOMDEL,BOMDEL,CC,98,1.12,2345,09:15
20-06-2023,80,BOMDEL,BOMDEL,CC,74,0.88,2345,09:15
21-06-2023,81,BOMDEL,BOMDEL,CC,91,0.93,2345,09:15
22-06-2023,82,BOMDEL,BOMDEL,CC,85,0.86,2345,09:15
23-06-2023,83,BOMDEL,BOMDEL,CC,85,0.84,2345,09:15
24-06-2023,84,BOMDEL,BOMDEL,CC,78,0.78,2345,09:15
25-06-2023,85,BOMDEL,BOMDEL,CC,85,0.83,2345,09:15
26-06-2023,86,BOMDEL,BOMDEL,CC,74,0.76,2345,09:15
27-06-2023,87,BOMDEL,BOMDEL,CC,125,1.1,2345,09:15
28-06-2023,88,BOMDEL,BOMDEL,CC,112,0.95,2345,09:15
29-06-2023,89,BOMDEL,BOMDEL,CC,91,0.92,2345,09:15
30-06-2023,90,BOMDEL,BOMDEL,CC,96,1.1,2345,09:15
01-07-2023,91,BOMDEL,BOMDEL,CC,68,0.95,2345,09:15
02-07-2023,92,BOMDEL,BOMDEL,CC,78,1.2,2345,09:15
03-07-2023,93,BOMDEL,BOMDEL,CC,64,0.78,2345,09:15
04-07-2023,94,BOMDEL,BOMDEL,CC,59,0.72,2345,09:15
05-07-2023,95,BOMDEL,BOMDEL,CC,59,0.87,2345,09:15
06-07-2023,96,BOMDEL,BOMDEL,CC,63,1.09,2345,09:15
07-07-2023,97,BOMDEL,BOMDEL,CC,59,0.84,2345,09:15
08-07-2023,98,BOMDEL,BOMDEL,CC,68,1.09,2345,09:15
09-07-2023,99,BOMDEL,BOMDEL,CC,59,0.9,2345,09:15
10-07-2023,100,BOMDEL,BOMDEL,CC,59,0.78,2345,09:15
11-07-2023,101,BOMDEL,BOMDEL,CC,59,0.67,2345,09:15
12-07-2023,102,BOMDEL,BOMDEL,CC,59,0.69,2345,09:15
13-07-2023,103,BOMDEL,BOMDEL,CC,59,0.64,2345,09:15
14-07-2023,104,BOMDEL,BOMDEL,CC,59,0.7,2345,09:15
15-07-2023,105,BOMDEL,BOMDEL,CC,64,0.82,2345,09:15
16-07-2023,106,BOMDEL,BOMDEL,CC,68,0.92,2345,09:15
17-07-2023,107,BOMDEL,BOMDEL,CC,59,0.76,2345,09:15
18-07-2023,108,BOMDEL,BOMDEL,CC,59,0.78,2345,09:15
19-07-2023,109,BOMDEL,BOMDEL,CC,64,0.84,2345,09:15
20-07-2023,110,BOMDEL,BOMDEL,CC,59,0.72,2345,09:15
21-07-2023,111,BOMDEL,BOMDEL,CC,59,0.67,2345,09:15
22-07-2023,112,BOMDEL,BOMDEL,CC,74,0.95,2345,09:15
23-07-2023,113,BOMDEL,BOMDEL,CC,59,0.78,2345,09:15
24-07-2023,114,BOMDEL,BOMDEL,CC,59,0.65,2345,09:15
25-07-2023,115,BOMDEL,BOMDEL,CC,68,0.91,2345,09:15
26-07-2023,116,BOMDEL,BOMDEL,CC,64,0.68,2345,09:15
27-07-2023,117,BOMDEL,BOMDEL,CC,68,0.95,2345,09:15
28-07-2023,118,BOMDEL,BOMDEL,CC,68,0.94,2345,09:15
29-07-2023,119,BOMDEL,BOMDEL,CC,59,0.78,2345,09:15
30-07-2023,120,BOMDEL,BOMDEL,CC,59,0.72,2345,09:15
31-07-2023,121,BOMDEL,BOMDEL,CC,40,0.67,2345,09:15
01-08-2023,122,BOMDEL,BOMDEL,CC,54,0.92,2345,09:15
02-08-2023,123,BOMDEL,BOMDEL,CC,49,0.78,2345,09:15
03-08-2023,124,BOMDEL,BOMDEL,CC,40,0.67,2345,09:15
04-08-2023,125,BOMDEL,BOMDEL,CC,47,0.64,2345,09:15
05-08-2023,126,BOMDEL,BOMDEL,CC,40,0.67,2345,09:15
06-08-2023,127,BOMDEL,BOMDEL,CC,54,0.84,2345,09:15
07-08-2023,128,BOMDEL,BOMDEL,CC,40,0.69,2345,09:15
08-08-2023,129,BOMDEL,BOMDEL,CC,54,0.95,2345,09:15
09-08-2023,130,BOMDEL,BOMDEL,CC,40,0.79,2345,09:15
10-08-2023,131,BOMDEL,BOMDEL,CC,54,1.07,2345,09:15
11-08-2023,132,BOMDEL,BOMDEL,CC,49,0.85,2345,09:15
12-08-2023,133,BOMDEL,BOMDEL,CC,40,0.77,2345,09:15
13-08-2023,134,BOMDEL,BOMDEL,CC,40,0.71,2345,09:15
14-08-2023,135,BOMDEL,BOMDEL,CC,54,1.15,2345,09:15
15-08-2023,136,BOMDEL,BOMDEL,CC,40,0.78,2345,09:15
16-08-2023,137,BOMDEL,BOMDEL,CC,54,0.88,2345,09:15
17-08-2023,138,BOMDEL,BOMDEL,CC,40,0.65,2345,09:15
18-08-2023,139,BOMDEL,BOMDEL,CC,40,0.64,2345,09:15
19-08-2023,140,BOMDEL,BOMDEL,CC,54,0.95,2345,09:15
20-08-2023,141,BOMDEL,BOMDEL,CC,40,0.78,2345,09:15
21-08-2023,142,BOMDEL,BOMDEL,CC,40,0.64,2345,09:15
22-08-2023,143,BOMDEL,BOMDEL,CC,40,0.56,2345,09:15
23-08-2023,144,BOMDEL,BOMDEL,CC,54,0.85,2345,09:15
24-08-2023,145,BOMDEL,BOMDEL,CC,54,0.96,2345,09:15
25-08-2023,146,BOMDEL,BOMDEL,CC,59,1.08,2345,09:15
26-08-2023,147,BOMDEL,BOMDEL,CC,40,0.83,2345,09:15
27-08-2023,148,BOMDEL,BOMDEL,CC,44,0.72,2345,09:15
28-08-2023,149,BOMDEL,BOMDEL,CC,44,0.74,2345,09:15
29-08-2023,150,BOMDEL,BOMDEL,CC,54,0.95,2345,09:15
30-08-2023,151,BOMDEL,BOMDEL,CC,36,0.81,2345,09:15
31-08-2023,152,BOMDEL,BOMDEL,CC,40,1.15,2345,09:15
01-09-2023,153,BOMDEL,BOMDEL,CC,32,0.87,2345,09:15
02-09-2023,154,BOMDEL,BOMDEL,CC,36,0.78,2345,09:15
03-09-2023,155,BOMDEL,BOMDEL,CC,36,0.69,2345,09:15
04-09-2023,156,BOMDEL,BOMDEL,CC,28,0.63,2345,09:15
05-09-2023,157,BOMDEL,BOMDEL,CC,36,0.95,2345,09:15
06-09-2023,158,BOMDEL,BOMDEL,CC,28,0.73,2345,09:15
07-09-2023,159,BOMDEL,BOMDEL,CC,36,1.13,2345,09:15
08-09-2023,160,BOMDEL,BOMDEL,CC,28,0.85,2345,09:15
09-09-2023,161,BOMDEL,BOMDEL,CC,32,0.76,2345,09:15
10-09-2023,162,BOMDEL,BOMDEL,CC,36,1.04,2345,09:15
11-09-2023,163,BOMDEL,BOMDEL,CC,36,0.82,2345,09:15
12-09-2023,164,BOMDEL,BOMDEL,CC,28,0.64,2345,09:15
13-09-2023,165,BOMDEL,BOMDEL,CC,32,0.59,2345,09:15
14-09-2023,166,BOMDEL,BOMDEL,CC,28,0.68,2345,09:15
15-09-2023,167,BOMDEL,BOMDEL,CC,28,0.62,2345,09:15
16-09-2023,168,BOMDEL,BOMDEL,CC,28,0.76,2345,09:15
17-09-2023,169,BOMDEL,BOMDEL,CC,36,0.84,2345,09:15
18-09-2023,170,BOMDEL,BOMDEL,CC,28,0.72,2345,09:15
19-09-2023,171,BOMDEL,BOMDEL,CC,28,0.63,2345,09:15
20-09-2023,172,BOMDEL,BOMDEL,CC,36,0.82,2345,09:15
21-09-2023,173,BOMDEL,BOMDEL,CC,36,1.01,2345,09:15
22-09-2023,174,BOMDEL,BOMDEL,CC,49,1.14,2345,09:15
23-09-2023,175,BOMDEL,BOMDEL,CC,44,1.13,2345,09:15
24-09-2023,176,BOMDEL,BOMDEL,CC,36,1.17,2345,09:15
25-09-2023,177,BOMDEL,BOMDEL,CC,28,0.84,2345,09:15
26-09-2023,178,BOMDEL,BOMDEL,CC,40,1.1,2345,09:15
27-09-2023,179,BOMDEL,BOMDEL,CC,28,0.78,2345,09:15
28-09-2023,180,BOMDEL,BOMDEL,CC,28,0.69,2345,09:15
01-04-2023,0,BOMDEL,BOMDEL,DD,284,0.83,3456,22:15
02-04-2023,1,BOMDEL,BOMDEL,DD,284,0.78,3456,22:15
03-04-2023,2,BOMDEL,BOMDEL,DD,320,0.95,3456,22:15
04-04-2023,3,BOMDEL,BOMDEL,DD,314,1.03,3456,22:15
05-04-2023,4,BOMDEL,BOMDEL,DD,314,1.05,3456,22:15
06-04-2023,5,BOMDEL,BOMDEL,DD,277,0.93,3456,22:15
07-04-2023,6,BOMDEL,BOMDEL,DD,277,0.87,3456,22:15
08-04-2023,7,BOMDEL,BOMDEL,DD,284,0.75,3456,22:15
09-04-2023,8,BOMDEL,BOMDEL,DD,264,0.93,3456,22:15
10-04-2023,9,BOMDEL,BOMDEL,DD,227,0.83,3456,22:15
11-04-2023,10,BOMDEL,BOMDEL,DD,240,0.73,3456,22:15
12-04-2023,11,BOMDEL,BOMDEL,DD,227,0.67,3456,22:15
13-04-2023,12,BOMDEL,BOMDEL,DD,271,0.95,3456,22:15
14-04-2023,13,BOMDEL,BOMDEL,DD,264,1.17,3456,22:15
15-04-2023,14,BOMDEL,BOMDEL,DD,233,0.78,3456,22:15
16-04-2023,15,BOMDEL,BOMDEL,DD,253,0.95,3456,22:15
17-04-2023,16,BOMDEL,BOMDEL,DD,162,0.84,3456,22:15
18-04-2023,17,BOMDEL,BOMDEL,DD,162,0.77,3456,22:15
19-04-2023,18,BOMDEL,BOMDEL,DD,162,0.66,3456,22:15
20-04-2023,19,BOMDEL,BOMDEL,DD,193,0.95,3456,22:15
21-04-2023,20,BOMDEL,BOMDEL,DD,210,0.99,3456,22:15
22-04-2023,21,BOMDEL,BOMDEL,DD,162,0.65,3456,22:15
23-04-2023,22,BOMDEL,BOMDEL,DD,162,0.58,3456,22:15
24-04-2023,23,BOMDEL,BOMDEL,DD,162,0.5,3456,22:15
25-04-2023,24,BOMDEL,BOMDEL,DD,174,0.84,3456,22:15
26-04-2023,25,BOMDEL,BOMDEL,DD,162,0.72,3456,22:15
27-04-2023,26,BOMDEL,BOMDEL,DD,174,0.95,3456,22:15
28-04-2023,27,BOMDEL,BOMDEL,DD,162,0.73,3456,22:15
29-04-2023,28,BOMDEL,BOMDEL,DD,162,0.79,3456,22:15
30-04-2023,29,BOMDEL,BOMDEL,DD,210,1.09,3456,22:15
01-05-2023,30,BOMDEL,BOMDEL,DD,219,1.19,3456,22:15
02-05-2023,31,BOMDEL,BOMDEL,DD,125,0.77,3456,22:15
03-05-2023,32,BOMDEL,BOMDEL,DD,143,0.93,3456,22:15
04-05-2023,33,BOMDEL,BOMDEL,DD,143,1.2,3456,22:15
05-05-2023,34,BOMDEL,BOMDEL,DD,162,1.18,3456,22:15
06-05-2023,35,BOMDEL,BOMDEL,DD,104,0.83,3456,22:15
07-05-2023,36,BOMDEL,BOMDEL,DD,104,0.78,3456,22:15
08-05-2023,37,BOMDEL,BOMDEL,DD,162,1.04,3456,22:15
09-05-2023,38,BOMDEL,BOMDEL,DD,134,0.77,3456,22:15
10-05-2023,39,BOMDEL,BOMDEL,DD,143,0.88,3456,22:15
11-05-2023,40,BOMDEL,BOMDEL,DD,111,0.74,3456,22:15
12-05-2023,41,BOMDEL,BOMDEL,DD,104,0.63,3456,22:15
13-05-2023,42,BOMDEL,BOMDEL,DD,104,0.61,3456,22:15
14-05-2023,43,BOMDEL,BOMDEL,DD,104,0.5,3456,22:15
15-05-2023,44,BOMDEL,BOMDEL,DD,104,0.62,3456,22:15
16-05-2023,45,BOMDEL,BOMDEL,DD,125,1.18,3456,22:15
17-05-2023,46,BOMDEL,BOMDEL,DD,111,0.82,3456,22:15
18-05-2023,47,BOMDEL,BOMDEL,DD,150,0.95,3456,22:15
19-05-2023,48,BOMDEL,BOMDEL,DD,104,0.74,3456,22:15
20-05-2023,49,BOMDEL,BOMDEL,DD,104,0.71,3456,22:15
21-05-2023,50,BOMDEL,BOMDEL,DD,162,0.95,3456,22:15
22-05-2023,51,BOMDEL,BOMDEL,DD,104,0.76,3456,22:15
23-05-2023,52,BOMDEL,BOMDEL,DD,111,0.64,3456,22:15
24-05-2023,53,BOMDEL,BOMDEL,DD,104,0.56,3456,22:15
25-05-2023,54,BOMDEL,BOMDEL,DD,104,0.48,3456,22:15
26-05-2023,55,BOMDEL,BOMDEL,DD,104,0.73,3456,22:15
27-05-2023,56,BOMDEL,BOMDEL,DD,104,0.65,3456,22:15
28-05-2023,57,BOMDEL,BOMDEL,DD,174,1.04,3456,22:15
29-05-2023,58,BOMDEL,BOMDEL,DD,111,0.85,3456,22:15
30-05-2023,59,BOMDEL,BOMDEL,DD,104,0.74,3456,22:15
31-05-2023,60,BOMDEL,BOMDEL,DD,111,0.64,3456,22:15
01-06-2023,61,BOMDEL,BOMDEL,DD,96,0.98,3456,22:15
02-06-2023,62,BOMDEL,BOMDEL,DD,96,0.9,3456,22:15
03-06-2023,63,BOMDEL,BOMDEL,DD,104,1.01,3456,22:15
04-06-2023,64,BOMDEL,BOMDEL,DD,75,0.85,3456,22:15
05-06-2023,65,BOMDEL,BOMDEL,DD,111,1,3456,22:15
06-06-2023,66,BOMDEL,BOMDEL,DD,96,0.9,3456,22:15
07-06-2023,67,BOMDEL,BOMDEL,DD,88,1.1,3456,22:15
08-06-2023,68,BOMDEL,BOMDEL,DD,125,1.15,3456,22:15
09-06-2023,69,BOMDEL,BOMDEL,DD,75,0.85,3456,22:15
10-06-2023,70,BOMDEL,BOMDEL,DD,96,0.9,3456,22:15
11-06-2023,71,BOMDEL,BOMDEL,DD,75,0.76,3456,22:15
12-06-2023,72,BOMDEL,BOMDEL,DD,75,0.67,3456,22:15
13-06-2023,73,BOMDEL,BOMDEL,DD,104,0.95,3456,22:15
14-06-2023,74,BOMDEL,BOMDEL,DD,75,0.78,3456,22:15
15-06-2023,75,BOMDEL,BOMDEL,DD,75,0.65,3456,22:15
16-06-2023,76,BOMDEL,BOMDEL,DD,75,0.54,3456,22:15
17-06-2023,77,BOMDEL,BOMDEL,DD,96,0.95,3456,22:15
18-06-2023,78,BOMDEL,BOMDEL,DD,82,0.88,3456,22:15
19-06-2023,79,BOMDEL,BOMDEL,DD,96,1.12,3456,22:15
20-06-2023,80,BOMDEL,BOMDEL,DD,75,0.88,3456,22:15
21-06-2023,81,BOMDEL,BOMDEL,DD,88,0.93,3456,22:15
22-06-2023,82,BOMDEL,BOMDEL,DD,82,0.86,3456,22:15
23-06-2023,83,BOMDEL,BOMDEL,DD,75,0.84,3456,22:15
24-06-2023,84,BOMDEL,BOMDEL,DD,82,0.78,3456,22:15
25-06-2023,85,BOMDEL,BOMDEL,DD,82,0.83,3456,22:15
26-06-2023,86,BOMDEL,BOMDEL,DD,75,0.76,3456,22:15
27-06-2023,87,BOMDEL,BOMDEL,DD,134,1.1,3456,22:15
28-06-2023,88,BOMDEL,BOMDEL,DD,111,0.95,3456,22:15
29-06-2023,89,BOMDEL,BOMDEL,DD,88,0.92,3456,22:15
30-06-2023,90,BOMDEL,BOMDEL,DD,96,1.1,3456,22:15
01-07-2023,91,BOMDEL,BOMDEL,DD,68,0.95,3456,22:15
02-07-2023,92,BOMDEL,BOMDEL,DD,82,1.2,3456,22:15
03-07-2023,93,BOMDEL,BOMDEL,DD,68,0.78,3456,22:15
04-07-2023,94,BOMDEL,BOMDEL,DD,59,0.72,3456,22:15
05-07-2023,95,BOMDEL,BOMDEL,DD,63,0.87,3456,22:15
06-07-2023,96,BOMDEL,BOMDEL,DD,59,1.09,3456,22:15
07-07-2023,97,BOMDEL,BOMDEL,DD,59,0.84,3456,22:15
08-07-2023,98,BOMDEL,BOMDEL,DD,68,1.09,3456,22:15
09-07-2023,99,BOMDEL,BOMDEL,DD,59,0.9,3456,22:15
10-07-2023,100,BOMDEL,BOMDEL,DD,59,0.78,3456,22:15
11-07-2023,101,BOMDEL,BOMDEL,DD,59,0.67,3456,22:15
12-07-2023,102,BOMDEL,BOMDEL,DD,59,0.69,3456,22:15
13-07-2023,103,BOMDEL,BOMDEL,DD,59,0.64,3456,22:15
14-07-2023,104,BOMDEL,BOMDEL,DD,59,0.7,3456,22:15
15-07-2023,105,BOMDEL,BOMDEL,DD,68,0.82,3456,22:15
16-07-2023,106,BOMDEL,BOMDEL,DD,68,0.92,3456,22:15
17-07-2023,107,BOMDEL,BOMDEL,DD,59,0.76,3456,22:15
18-07-2023,108,BOMDEL,BOMDEL,DD,59,0.78,3456,22:15
19-07-2023,109,BOMDEL,BOMDEL,DD,53,0.84,3456,22:15
20-07-2023,110,BOMDEL,BOMDEL,DD,59,0.72,3456,22:15
21-07-2023,111,BOMDEL,BOMDEL,DD,59,0.67,3456,22:15
22-07-2023,112,BOMDEL,BOMDEL,DD,75,0.95,3456,22:15
23-07-2023,113,BOMDEL,BOMDEL,DD,59,0.78,3456,22:15
24-07-2023,114,BOMDEL,BOMDEL,DD,59,0.65,3456,22:15
25-07-2023,115,BOMDEL,BOMDEL,DD,68,0.91,3456,22:15
26-07-2023,116,BOMDEL,BOMDEL,DD,59,0.68,3456,22:15
27-07-2023,117,BOMDEL,BOMDEL,DD,68,0.95,3456,22:15
28-07-2023,118,BOMDEL,BOMDEL,DD,68,0.94,3456,22:15
29-07-2023,119,BOMDEL,BOMDEL,DD,59,0.78,3456,22:15
30-07-2023,120,BOMDEL,BOMDEL,DD,59,0.72,3456,22:15
31-07-2023,121,BOMDEL,BOMDEL,DD,45,0.67,3456,22:15
01-08-2023,122,BOMDEL,BOMDEL,DD,53,0.92,3456,22:15
02-08-2023,123,BOMDEL,BOMDEL,DD,45,0.78,3456,22:15
03-08-2023,124,BOMDEL,BOMDEL,DD,45,0.67,3456,22:15
04-08-2023,125,BOMDEL,BOMDEL,DD,49,0.64,3456,22:15
05-08-2023,126,BOMDEL,BOMDEL,DD,45,0.67,3456,22:15
06-08-2023,127,BOMDEL,BOMDEL,DD,53,0.84,3456,22:15
07-08-2023,128,BOMDEL,BOMDEL,DD,45,0.69,3456,22:15
08-08-2023,129,BOMDEL,BOMDEL,DD,53,0.95,3456,22:15
09-08-2023,130,BOMDEL,BOMDEL,DD,45,0.79,3456,22:15
10-08-2023,131,BOMDEL,BOMDEL,DD,53,1.07,3456,22:15
11-08-2023,132,BOMDEL,BOMDEL,DD,45,0.85,3456,22:15
12-08-2023,133,BOMDEL,BOMDEL,DD,45,0.77,3456,22:15
13-08-2023,134,BOMDEL,BOMDEL,DD,45,0.71,3456,22:15
14-08-2023,135,BOMDEL,BOMDEL,DD,53,1.15,3456,22:15
15-08-2023,136,BOMDEL,BOMDEL,DD,45,0.78,3456,22:15
16-08-2023,137,BOMDEL,BOMDEL,DD,53,0.88,3456,22:15
17-08-2023,138,BOMDEL,BOMDEL,DD,45,0.65,3456,22:15
18-08-2023,139,BOMDEL,BOMDEL,DD,45,0.64,3456,22:15
19-08-2023,140,BOMDEL,BOMDEL,DD,53,0.95,3456,22:15
20-08-2023,141,BOMDEL,BOMDEL,DD,45,0.78,3456,22:15
21-08-2023,142,BOMDEL,BOMDEL,DD,45,0.64,3456,22:15
22-08-2023,143,BOMDEL,BOMDEL,DD,45,0.56,3456,22:15
23-08-2023,144,BOMDEL,BOMDEL,DD,53,0.85,3456,22:15
24-08-2023,145,BOMDEL,BOMDEL,DD,53,0.96,3456,22:15
25-08-2023,146,BOMDEL,BOMDEL,DD,59,1.08,3456,22:15
26-08-2023,147,BOMDEL,BOMDEL,DD,45,0.83,3456,22:15
27-08-2023,148,BOMDEL,BOMDEL,DD,45,0.72,3456,22:15
28-08-2023,149,BOMDEL,BOMDEL,DD,45,0.74,3456,22:15
29-08-2023,150,BOMDEL,BOMDEL,DD,53,0.95,3456,22:15
30-08-2023,151,BOMDEL,BOMDEL,DD,37,0.81,3456,22:15
31-08-2023,152,BOMDEL,BOMDEL,DD,45,1.15,3456,22:15
01-09-2023,153,BOMDEL,BOMDEL,DD,37,0.87,3456,22:15
02-09-2023,154,BOMDEL,BOMDEL,DD,37,0.78,3456,22:15
03-09-2023,155,BOMDEL,BOMDEL,DD,37,0.69,3456,22:15
04-09-2023,156,BOMDEL,BOMDEL,DD,37,0.63,3456,22:15
05-09-2023,157,BOMDEL,BOMDEL,DD,37,0.95,3456,22:15
06-09-2023,158,BOMDEL,BOMDEL,DD,37,0.73,3456,22:15
07-09-2023,159,BOMDEL,BOMDEL,DD,37,1.13,3456,22:15
08-09-2023,160,BOMDEL,BOMDEL,DD,37,0.85,3456,22:15
09-09-2023,161,BOMDEL,BOMDEL,DD,37,0.76,3456,22:15
10-09-2023,162,BOMDEL,BOMDEL,DD,37,1.04,3456,22:15
11-09-2023,163,BOMDEL,BOMDEL,DD,37,0.82,3456,22:15
12-09-2023,164,BOMDEL,BOMDEL,DD,37,0.64,3456,22:15
13-09-2023,165,BOMDEL,BOMDEL,DD,37,0.59,3456,22:15
14-09-2023,166,BOMDEL,BOMDEL,DD,37,0.68,3456,22:15
15-09-2023,167,BOMDEL,BOMDEL,DD,37,0.62,3456,22:15
16-09-2023,168,BOMDEL,BOMDEL,DD,37,0.76,3456,22:15
17-09-2023,169,BOMDEL,BOMDEL,DD,37,0.84,3456,22:15
